student_id,vle_engagement_score,entrepreneurial_grit_index,innovation_credits_completed,competitions_participated,competitions_won,portfolio_achievement_scale,skills_possessed,skills_seeking,competition_history,has_startup,startup_industry,semantic_pitch_statement,tech_readiness_level_trl,mentorship_hours,founder_idea_fit_score,market_readiness_score,team_size,patents_filed,technology_transfers_completed,revenue_generated_usd,seed_funding_received,startup_achievement,startup_achievement_scale,investor_details,success_prediction_label
STU08499,120,1.6,3,7,4,7.1,Business Analytics | Android Development | Data Analysis,Node.js | iOS Development | Data Engineering,Inter-College Innovation Challenge | State-Level Startup Pitch | IEEE Paper Presentation | Product Design Sprint | Campus Ideathon | Data Science Olympiad | Climate Action Hackathon,1,CivicTech,We solve manual compliance reporting in hospitals for early-stage startup founders by building a blockchain-backed traceability ledger in the CivicTech sector.,4,34,0.65,0.38,7,0,0,0,0,Awarded BIRAC BIG Grant,5.7,Bootstrapped,0
STU08500,91,6.8,3,12,1,4.2,Cloud Computing | iOS Development | Node.js | Data Engineering,Android Development,Product Design Sprint | Smart India Hackathon (SIH) | Campus Ideathon | Social Entrepreneurship Challenge | Inter-College Innovation Challenge | State-Level Startup Pitch | Data Science Olympiad | National Hackathon | Climate Action Hackathon | IEEE Paper Presentation,0,None,None,0,0,0,0,0,0,0,0,0,None,0,None,0
STU08501,347,7,0,7,1,3.2,IoT | Business Analytics,Natural Language Processing,Product Design Sprint | Social Entrepreneurship Challenge | State-Level Startup Pitch | Data Science Olympiad | IEEE Paper Presentation | Campus Ideathon | Inter-College Innovation Challenge,1,AgriTech,We solve manual compliance reporting in hospitals for logistics managers in emerging markets by building a gamified financial literacy learning app in the AgriTech sector.,4,94,0.81,0.7,4,0,0,0,0,Won Best DeepTech Prototype at National Hackathon,5.2,Bootstrapped,0
STU08502,300,4.9,11,9,8,10,Django,React.js | AR/VR Development | Data Analysis,State-Level Startup Pitch | Inter-College Innovation Challenge | IEEE Paper Presentation | Product Design Sprint | National Hackathon | Smart India Hackathon (SIH) | Social Entrepreneurship Challenge | Data Science Olympiad | Climate Action Hackathon,0,None,None,0,0,0,0,0,0,0,0,0,None,0,None,0
STU08503,62,1.7,1,8,7,10,Node.js | Data Engineering | IoT | Django,AR/VR Development | UI/UX Design,Campus Ideathon | Social Entrepreneurship Challenge | Data Science Olympiad | IEEE Paper Presentation | Product Design Sprint | State-Level Startup Pitch | National Hackathon | Smart India Hackathon (SIH),0,None,None,0,0,0,0,0,0,0,0,0,None,0,None,0
STU08504,259,1.8,11,9,9,10,DevOps | Machine Learning,Business Analytics | Embedded Systems | Cybersecurity,Climate Action Hackathon | Social Entrepreneurship Challenge | IEEE Paper Presentation | Campus Ideathon | Product Design Sprint | Data Science Olympiad | National Hackathon | Smart India Hackathon (SIH) | Inter-College Innovation Challenge,0,None,None,0,0,0,0,0,0,0,0,0,None,0,None,0
STU08505,437,4.4,12,10,0,3.5,Machine Learning | Embedded Systems | React.js | Natural Language Processing,Computer Vision,Climate Action Hackathon | Social Entrepreneurship Challenge | IEEE Paper Presentation | National Hackathon | State-Level Startup Pitch | Campus Ideathon | Data Science Olympiad | Inter-College Innovation Challenge | Product Design Sprint | Smart India Hackathon (SIH),1,EdTech,We solve untapped renewable energy in tier-2 cities for low-income urban households by building an IoT sensor network with real-time alerts in the EdTech sector.,9,11,0.57,1,5,2,1,30359,0,Selected for Atal Incubation Mission,8.5,Angel Syndicate (₹25L round),0
STU08506,283,2.8,6,4,1,3.3,iOS Development | AR/VR Development,Data Engineering,Data Science Olympiad | Climate Action Hackathon | Smart India Hackathon (SIH) | Social Entrepreneurship Challenge,0,None,None,0,0,0,0,0,0,0,0,0,None,0,None,0
STU08507,78,3.1,9,0,0,1.7,Django | Blockchain,UI/UX Design | DevOps | Business Analytics,None,1,CivicTech,We solve fragmented agricultural market data for senior citizens by building an IoT sensor network with real-time alerts in the CivicTech sector.,3,7,0.57,0.43,1,0,0,0,0,Filed Provisional Patent,5.4,Bootstrapped,0
STU08508,346,4.2,9,5,2,4.9,Node.js | Cybersecurity | Business Analytics | Cloud Computing,DevOps,Social Entrepreneurship Challenge | Inter-College Innovation Challenge | State-Level Startup Pitch | Product Design Sprint | Data Science Olympiad,0,None,None,0,0,0,0,0,0,0,0,0,None,0,None,0
STU08509,158,5.4,9,8,7,10,Django | Blockchain | Cloud Computing,Python | React.js | IoT,Data Science Olympiad | National Hackathon | IEEE Paper Presentation | Product Design Sprint | Smart India Hackathon (SIH) | Climate Action Hackathon | Campus Ideathon | State-Level Startup Pitch,1,HRTech,We solve manual compliance reporting in hospitals for early-stage startup founders by building a peer-to-peer micro-mentorship application in the HRTech sector.,2,99,0.98,0.5,6,0,0,0,0,Awarded BIRAC BIG Grant,4.3,Bootstrapped,1
STU08510,464,1,2,9,2,4.9,Python,Cloud Computing | UI/UX Design,Climate Action Hackathon | Social Entrepreneurship Challenge | Campus Ideathon | IEEE Paper Presentation | National Hackathon | State-Level Startup Pitch | Product Design Sprint | Data Science Olympiad | Smart India Hackathon (SIH),1,LegalTech,We solve lack of affordable mental health access for early-stage startup founders by building a peer-to-peer micro-mentorship application in the LegalTech sector.,1,44,0.56,0.43,8,0,0,0,0,Filed Provisional Patent,3.8,Bootstrapped,0
STU08511,41,6.2,12,6,5,8.9,React.js | Embedded Systems | DevOps | IoT,iOS Development | Natural Language Processing,Climate Action Hackathon | Inter-College Innovation Challenge | IEEE Paper Presentation | Product Design Sprint | Data Science Olympiad | National Hackathon,1,EdTech,We solve fragmented agricultural market data for government health workers by building a federated machine learning recommendation system in the EdTech sector.,9,19,0.96,0.4,7,3,3,36894,0,Featured in YourStory Startup Edition,9.2,Corporate Innovation Arm,0
STU08512,54,5.6,5,0,0,1.4,Data Engineering | Android Development,React.js | Cybersecurity,None,0,None,None,0,0,0,0,0,0,0,0,0,None,0,None,0
STU08513,357,1.8,10,0,0,1.8,Cloud Computing | DevOps,UI/UX Design | IoT | Machine Learning,None,0,None,None,0,0,0,0,0,0,0,0,0,None,0,None,0
STU08514,499,3,0,9,3,5.9,UI/UX Design | Data Analysis | React.js | IoT,Android Development,Inter-College Innovation Challenge | IEEE Paper Presentation | Climate Action Hackathon | Data Science Olympiad | National Hackathon | Smart India Hackathon (SIH) | State-Level Startup Pitch | Campus Ideathon | Social Entrepreneurship Challenge,0,None,None,0,0,0,0,0,0,0,0,0,None,0,None,0
STU08515,479,6.3,10,3,1,3.4,Blockchain | Cybersecurity,Django,IEEE Paper Presentation | National Hackathon | Product Design Sprint,0,None,None,0,0,0,0,0,0,0,0,0,None,0,None,0
STU08516,151,3.3,1,12,6,10,Embedded Systems,Android Development,Social Entrepreneurship Challenge | Product Design Sprint | State-Level Startup Pitch | Climate Action Hackathon | Data Science Olympiad | Campus Ideathon | National Hackathon | Inter-College Innovation Challenge | Smart India Hackathon (SIH) | IEEE Paper Presentation,0,None,None,0,0,0,0,0,0,0,0,0,None,0,None,0
STU08517,89,4.3,5,1,0,1.5,Natural Language Processing | Blockchain | UI/UX Design | Embedded Systems,Android Development | IoT,Climate Action Hackathon,0,None,None,0,0,0,0,0,0,0,0,0,None,0,None,0
STU08518,402,5.2,2,7,7,10,Python | Data Engineering | UI/UX Design | Machine Learning,Cloud Computing | React.js,Inter-College Innovation Challenge | Smart India Hackathon (SIH) | State-Level Startup Pitch | Social Entrepreneurship Challenge | Product Design Sprint | National Hackathon | Climate Action Hackathon,1,FinTech,We solve high student dropout rates in rural areas for small business owners by building an AI-driven predictive analytics dashboard in the FinTech sector.,6,52,1,0.39,6,0,0,0,1,Reached ₹5 Lakh Monthly Recurring Revenue,8.2,SIDBI Startup Mitra Fund,1
STU08519,249,4.7,5,2,2,4.1,React.js,Python | iOS Development | Computer Vision,Smart India Hackathon (SIH) | Climate Action Hackathon,1,AgriTech,We solve manual compliance reporting in hospitals for low-income urban households by building a conversational AI patient triage assistant in the AgriTech sector.,7,79,0.75,0.31,6,2,2,0,1,Reached ₹5 Lakh Monthly Recurring Revenue,10,Angel Syndicate (₹25L round),1
STU08520,150,5.1,10,8,4,7.8,AR/VR Development | DevOps,Android Development | Cloud Computing,State-Level Startup Pitch | Climate Action Hackathon | Product Design Sprint | IEEE Paper Presentation | Smart India Hackathon (SIH) | National Hackathon | Data Science Olympiad | Campus Ideathon,0,None,None,0,0,0,0,0,0,0,0,0,None,0,None,0
STU08521,356,2.1,10,7,4,7.6,Machine Learning | IoT | Django,Embedded Systems | UI/UX Design,Inter-College Innovation Challenge | Social Entrepreneurship Challenge | IEEE Paper Presentation | State-Level Startup Pitch | Smart India Hackathon (SIH) | Product Design Sprint | Data Science Olympiad,1,SpaceTech,We solve carbon-intensive logistics operations for low-income urban households by building a no-code automation workflow engine in the SpaceTech sector.,1,40,0.65,0.83,4,0,0,0,0,Selected for Atal Incubation Mission,4,Bootstrapped,0
STU08522,290,2.3,10,10,8,10,Data Analysis | Computer Vision,Android Development | Embedded Systems | Data Engineering,Product Design Sprint | Inter-College Innovation Challenge | Data Science Olympiad | Campus Ideathon | State-Level Startup Pitch | Social Entrepreneurship Challenge | National Hackathon | IEEE Paper Presentation | Smart India Hackathon (SIH) | Climate Action Hackathon,1,HealthTech,We solve carbon-intensive logistics operations for logistics managers in emerging markets by building a conversational AI patient triage assistant in the HealthTech sector.,7,97,0.89,0.84,5,1,0,0,1,Won Best DeepTech Prototype at National Hackathon,9,Angel Syndicate (₹25L round),1
STU08523,449,6.2,11,10,7,10,Natural Language Processing | Embedded Systems,Python | Data Analysis,Smart India Hackathon (SIH) | State-Level Startup Pitch | Social Entrepreneurship Challenge | National Hackathon | Inter-College Innovation Challenge | Data Science Olympiad | Climate Action Hackathon | Product Design Sprint | IEEE Paper Presentation | Campus Ideathon,1,BioTech,We solve inaccessible legal aid for low-income families for school teachers in tier-3 districts by building an AI-driven predictive analytics dashboard in the BioTech sector.,6,99,1,0.91,1,0,0,0,1,Accepted into IIT Incubation Centre,8.3,Government TIDE 2.0 Grant,0
STU08524,26,4.3,9,7,5,8.8,Computer Vision | AR/VR Development,Blockchain,IEEE Paper Presentation | Data Science Olympiad | Campus Ideathon | National Hackathon | Product Design Sprint | Climate Action Hackathon | State-Level Startup Pitch,0,None,None,0,0,0,0,0,0,0,0,0,None,0,None,0
STU08525,147,2.4,8,7,1,3.9,UI/UX Design,Natural Language Processing | Django,State-Level Startup Pitch | Social Entrepreneurship Challenge | Smart India Hackathon (SIH) | National Hackathon | Inter-College Innovation Challenge | Data Science Olympiad | Campus Ideathon,0,None,None,0,0,0,0,0,0,0,0,0,None,0,None,0
STU08526,79,5.1,0,9,7,10,Data Analysis | AR/VR Development | React.js | DevOps,Android Development | Business Analytics | IoT,National Hackathon | Campus Ideathon | State-Level Startup Pitch | Climate Action Hackathon | Product Design Sprint | Social Entrepreneurship Challenge | Data Science Olympiad | Smart India Hackathon (SIH) | Inter-College Innovation Challenge,1,LegalTech,We solve untapped renewable energy in tier-2 cities for school teachers in tier-3 districts by building an IoT sensor network with real-time alerts in the LegalTech sector.,1,22,0.93,0.63,1,0,0,0,0,Selected for Atal Incubation Mission,4.3,Bootstrapped,0
STU08527,100,2.3,11,5,0,2.6,Django | IoT | DevOps,React.js,Campus Ideathon | Data Science Olympiad | Inter-College Innovation Challenge | Product Design Sprint | State-Level Startup Pitch,1,FinTech,We solve high student dropout rates in rural areas for environmental compliance officers by building a blockchain-backed traceability ledger in the FinTech sector.,2,23,0.56,0.65,5,0,0,0,0,Onboarded 500+ Beta Users,4.5,Bootstrapped,0
STU08528,302,3.8,0,7,2,4.4,Business Analytics | Android Development,Data Analysis | React.js,Social Entrepreneurship Challenge | National Hackathon | Data Science Olympiad | IEEE Paper Presentation | Smart India Hackathon (SIH) | State-Level Startup Pitch | Campus Ideathon,1,AgriTech,We solve carbon-intensive logistics operations for low-income urban households by building a blockchain-backed traceability ledger in the AgriTech sector.,3,53,0.76,0.6,6,0,0,0,0,Reached ₹5 Lakh Monthly Recurring Revenue,5.2,Bootstrapped,1
STU08529,38,5.5,1,9,0,2.4,Blockchain | Android Development,AR/VR Development | React.js | Data Engineering,Campus Ideathon | Inter-College Innovation Challenge | National Hackathon | Product Design Sprint | IEEE Paper Presentation | Social Entrepreneurship Challenge | State-Level Startup Pitch | Data Science Olympiad | Smart India Hackathon (SIH),0,None,None,0,0,0,0,0,0,0,0,0,None,0,None,0
STU08530,115,6.6,0,5,2,4.2,Blockchain,Python,State-Level Startup Pitch | Smart India Hackathon (SIH) | Climate Action Hackathon | Campus Ideathon | Data Science Olympiad,1,AgriTech,We solve inefficient supply chain visibility for senior citizens by building a federated machine learning recommendation system in the AgriTech sector.,1,31,0.78,0.48,1,0,0,0,0,Onboarded 500+ Beta Users,3.7,Bootstrapped,0
STU08531,82,1.3,5,1,1,2.7,Data Engineering,iOS Development | Computer Vision | Android Development,Data Science Olympiad,0,None,None,0,0,0,0,0,0,0,0,0,None,0,None,0
STU08532,243,5.1,0,9,3,5.9,DevOps | Data Engineering | Python,Blockchain,IEEE Paper Presentation | Campus Ideathon | Social Entrepreneurship Challenge | National Hackathon | Product Design Sprint | Inter-College Innovation Challenge | Climate Action Hackathon | Data Science Olympiad | State-Level Startup Pitch,0,None,None,0,0,0,0,0,0,0,0,0,None,0,None,0
STU08533,206,6.1,11,6,6,10,React.js | Data Engineering | DevOps | UI/UX Design,Computer Vision | IoT,Campus Ideathon | IEEE Paper Presentation | Social Entrepreneurship Challenge | Product Design Sprint | Climate Action Hackathon | Data Science Olympiad,0,None,None,0,0,0,0,0,0,0,0,0,None,0,None,0
STU08534,129,1.4,5,8,0,2.6,IoT,AR/VR Development,IEEE Paper Presentation | Campus Ideathon | Social Entrepreneurship Challenge | National Hackathon | Data Science Olympiad | Product Design Sprint | Smart India Hackathon (SIH) | Climate Action Hackathon,0,None,None,0,0,0,0,0,0,0,0,0,None,0,None,0
STU08535,150,2.9,3,11,6,10,Cloud Computing | Computer Vision,Python | Node.js | Android Development,Climate Action Hackathon | Smart India Hackathon (SIH) | Product Design Sprint | IEEE Paper Presentation | Campus Ideathon | State-Level Startup Pitch | Social Entrepreneurship Challenge | Inter-College Innovation Challenge | Data Science Olympiad | National Hackathon,0,None,None,0,0,0,0,0,0,0,0,0,None,0,None,0
STU08536,230,4.9,11,8,8,10,IoT | Cloud Computing,React.js | Blockchain | Python,Campus Ideathon | Data Science Olympiad | Smart India Hackathon (SIH) | IEEE Paper Presentation | Social Entrepreneurship Challenge | Inter-College Innovation Challenge | State-Level Startup Pitch | National Hackathon,0,None,None,0,0,0,0,0,0,0,0,0,None,0,None,0
STU08537,119,1.6,11,2,1,3.4,Blockchain | Android Development,IoT,Campus Ideathon | Data Science Olympiad,0,None,None,0,0,0,0,0,0,0,0,0,None,0,None,0
STU08538,294,5.2,12,12,10,10,iOS Development,Data Analysis | Business Analytics | IoT,National Hackathon | Climate Action Hackathon | Product Design Sprint | IEEE Paper Presentation | Campus Ideathon | Social Entrepreneurship Challenge | Inter-College Innovation Challenge | Data Science Olympiad | Smart India Hackathon (SIH) | State-Level Startup Pitch,1,BioTech,We solve carbon-intensive logistics operations for rural farmers by building an AI-driven predictive analytics dashboard in the BioTech sector.,9,23,1,0.72,3,1,0,0,0,Accepted into IIT Incubation Centre,8.3,SIDBI Startup Mitra Fund,0
